bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price(k),sqft_lot(k),sqft_living(k)
4,2.5,1.0,0,2,3,8,1770,0,1971,0,98155,47.7382,-122.287,675.0,9.9,1.8
3,2.5,2.0,0,0,3,7,2120,0,2006,0,98059,47.4787,-122.128,400.0,3.8,2.1
4,3.5,2.0,0,3,3,10,2160,1030,2003,0,98144,47.5928,-122.29,1340.0,5.0,3.2
4,2.5,1.0,0,1,5,8,1730,1050,1951,0,98004,47.6209,-122.216,1650.0,11.9,2.8
5,3.0,2.0,0,0,5,8,2180,1170,1912,1980,98103,47.6705,-122.34,1000.0,9.4,3.4
5,3.5,1.0,0,0,5,8,2350,1100,1972,0,98033,47.6991,-122.196,850.0,28.3,3.4
3,1.5,1.0,0,0,4,6,1060,0,1983,0,98106,47.5498,-122.355,275.0,7.0,1.1
3,2.5,2.0,0,0,3,8,1670,0,2000,0,98027,47.5314,-122.047,450.0,2.6,1.7
4,1.75,1.0,0,1,4,8,1390,861,1957,0,98003,47.3369,-122.32,305.0,12.7,2.3
3,2.5,1.5,0,0,3,7,1270,500,1929,0,98117,47.6807,-122.364,643.0,3.7,1.8
2,1.75,1.0,0,0,3,8,1510,0,1978,0,98052,47.6644,-122.13,468.0,4.5,1.5
4,2.5,2.0,0,0,3,7,1770,0,2004,0,98038,47.3506,-122.006,325.0,5.0,1.8
3,2.0,1.0,0,0,3,7,1260,0,1987,0,98031,47.4034,-122.176,290.0,7.3,1.3
3,2.0,1.0,0,0,4,7,1030,680,1981,0,98033,47.697,-122.199,488.5,11.0,1.7
3,1.75,1.0,0,0,4,7,1250,1040,1950,0,98133,47.7611,-122.351,368.0,8.2,2.3
2,1.0,1.0,0,0,2,6,790,0,1956,0,98146,47.5015,-122.35,285.0,6.6,0.8
3,2.75,2.0,0,0,3,8,1820,0,1991,0,98070,47.501,-122.463,417.0,52.9,1.8
4,2.5,1.0,0,0,4,10,2390,790,1978,0,98007,47.6388,-122.149,1115.0,31.9,3.2
4,4.0,2.0,0,3,3,11,3220,2060,1978,0,98040,47.5323,-122.238,1550.0,17.7,5.3
3,2.5,2.0,0,2,3,10,3240,0,1995,0,98023,47.3256,-122.378,604.0,33.2,3.2
3,2.5,2.0,0,0,4,8,2390,0,1986,0,98058,47.4378,-122.16,380.0,8.1,2.4
4,2.5,2.0,0,0,3,7,2500,0,2003,0,98038,47.3853,-122.028,336.5,5.3,2.5
4,2.0,1.5,0,3,5,7,2290,0,1900,0,98115,47.6807,-122.318,685.0,6.0,2.3
5,6.0,2.0,0,0,3,12,5550,1890,2003,0,98006,47.5692,-122.189,4208.0,21.5,7.4
3,1.0,1.0,0,1,3,7,990,610,1946,0,98040,47.5872,-122.241,670.0,16.9,1.6
2,1.0,1.5,0,0,3,7,1120,0,1910,0,98109,47.6454,-122.354,524.0,2.0,1.1
3,1.0,1.0,0,0,3,7,1340,0,1968,0,98003,47.3173,-122.317,172.0,10.3,1.3
6,2.0,1.0,0,0,5,7,900,770,1911,0,98105,47.6637,-122.316,680.0,3.0,1.7
4,3.0,2.0,0,0,4,8,2830,0,1987,0,98092,47.2925,-122.107,549.9,213.9,2.8
4,2.75,1.0,0,0,4,9,2700,0,1988,0,98042,47.3168,-122.079,357.0,49.4,2.7
3,1.5,1.0,0,0,3,6,910,0,1973,0,98106,47.5238,-122.356,107.0,5.1,0.9
3,1.5,1.0,0,0,3,6,910,0,1973,0,98106,47.5238,-122.356,232.9,5.1,0.9
4,3.5,2.0,0,0,3,8,1610,760,1926,2014,98103,47.684,-122.341,800.0,3.3,2.4
2,1.5,2.0,0,0,3,7,880,0,1999,0,98133,47.7063,-122.342,248.5,1.5,0.9
3,2.5,1.0,0,3,3,8,1730,320,1956,0,98116,47.5708,-122.405,670.0,6.4,2.0
3,1.75,1.0,0,0,4,6,1180,0,1958,0,98038,47.4018,-122.037,207.0,21.3,1.2
3,1.0,1.0,0,0,3,7,1070,0,1961,0,98092,47.2899,-122.192,164.0,8.2,1.1
2,1.0,2.0,0,0,3,7,1080,300,1954,0,98119,47.6416,-122.361,570.5,1.8,1.4
3,2.25,1.0,0,0,3,8,1570,1110,1978,0,98027,47.5683,-122.091,600.0,9.2,2.7
5,1.75,1.0,0,0,3,7,1060,1040,1961,0,98034,47.7097,-122.216,395.0,9.6,2.1
4,3.75,2.0,0,0,3,11,4133,0,2000,0,98019,47.7479,-121.972,979.5,361.5,4.1
3,1.0,1.0,0,0,2,6,920,0,1928,0,98125,47.7114,-122.284,207.0,5.5,0.9
3,1.0,1.0,0,0,2,6,920,0,1928,0,98125,47.7114,-122.284,237.0,5.5,0.9
2,1.0,1.0,0,0,4,7,1180,570,1973,0,98075,47.5946,-122.006,650.1,60.9,1.8
4,2.5,1.0,0,0,3,7,1150,800,1963,0,98052,47.656,-122.134,385.0,7.4,2.0
2,1.75,2.0,0,0,3,7,1660,0,1958,1992,98146,47.4899,-122.339,335.0,11.4,1.7
4,1.5,2.0,0,0,3,8,2670,0,1996,0,98092,47.2659,-122.215,347.0,10.0,2.7
3,1.0,1.0,0,0,4,6,980,0,1954,0,98198,47.42,-122.317,204.0,8.0,1.0
4,2.25,2.0,0,0,3,8,1780,0,1971,0,98052,47.6647,-122.142,615.0,10.3,1.8
3,2.25,2.0,0,0,4,7,2370,0,1980,0,98004,47.5827,-122.197,943.5,10.9,2.4
3,2.0,1.0,0,0,4,7,1020,620,1941,0,98108,47.5636,-122.316,560.0,7.3,1.6
4,2.5,1.0,0,0,2,8,1610,1000,1975,0,98006,47.5618,-122.176,547.5,7.3,2.6
4,1.75,1.0,0,0,3,7,1450,580,1968,0,98059,47.5067,-122.164,359.5,7.2,2.0
3,2.5,1.0,0,0,3,9,2590,0,1987,0,98029,47.5516,-122.03,660.0,35.6,2.6
3,1.75,1.0,0,0,3,7,1310,310,1988,0,98038,47.3635,-122.052,258.0,7.5,1.6
3,1.75,1.0,0,0,4,8,2040,0,1980,0,98042,47.3519,-122.14,355.0,22.7,2.0
2,1.0,1.0,0,0,3,7,810,0,1948,0,98126,47.5232,-122.375,253.5,4.8,0.8
3,1.0,1.0,0,0,5,7,1270,0,1969,0,98056,47.534,-122.172,422.5,8.9,1.3
2,2.0,1.5,0,0,3,7,1470,0,1986,0,98003,47.3086,-122.328,239.0,2.1,1.5
3,2.25,1.0,0,0,4,7,1140,580,1984,0,98033,47.6882,-122.184,628.0,8.5,1.7
2,2.5,1.0,0,0,3,8,660,660,2004,0,98106,47.5364,-122.365,352.0,2.0,1.3
3,2.25,3.0,0,0,3,7,1358,0,2007,0,98133,47.7052,-122.346,311.6,1.2,1.4
4,1.5,1.0,0,0,4,7,1060,1010,1964,0,98001,47.3417,-122.281,235.0,7.2,2.1
5,2.25,2.0,0,0,4,9,2910,0,1968,0,98040,47.5633,-122.218,870.0,9.5,2.9
4,1.5,1.0,0,0,3,7,900,470,1970,0,98001,47.3344,-122.28,190.8,7.9,1.4
4,1.75,1.0,0,0,5,7,1170,1170,1924,0,98115,47.6746,-122.32,570.0,5.1,2.3
4,4.0,1.5,0,0,5,7,1690,600,1940,0,98116,47.5824,-122.384,661.3,6.2,2.3
4,2.0,1.0,0,0,3,7,1650,0,1955,0,98117,47.6781,-122.374,575.0,5.0,1.6
2,0.75,1.0,0,0,4,5,650,0,1931,0,98133,47.7281,-122.335,230.0,5.4,0.6
3,2.25,2.0,0,0,4,8,2300,0,1980,0,98027,47.5677,-122.086,680.0,9.9,2.3
1,1.0,1.0,0,0,3,5,620,0,1939,0,98106,47.5138,-122.364,148.0,8.3,0.6
1,1.0,1.0,0,0,3,5,620,0,1939,0,98106,47.5138,-122.364,244.9,8.3,0.6
3,1.0,1.0,0,0,3,6,1280,120,1954,0,98168,47.4845,-122.331,215.0,6.6,1.4
3,1.5,1.0,0,0,3,8,1420,380,1947,0,98116,47.5778,-122.389,580.0,6.2,1.8
3,1.5,1.0,0,0,3,7,1300,0,1968,0,98055,47.4556,-122.209,263.0,7.9,1.3
5,2.5,1.0,0,0,4,7,1180,1180,1962,0,98178,47.4875,-122.255,317.0,11.4,2.4
4,3.0,1.0,0,0,3,7,1750,1570,1963,0,98059,47.4596,-122.065,302.0,13.5,3.3
3,1.0,2.0,0,0,4,8,1480,0,1949,1985,98004,47.6497,-122.217,899.0,7.0,1.5
3,2.5,1.0,0,0,3,8,1550,640,1956,0,98199,47.6685,-122.409,1289.0,11.4,2.2
3,3.25,2.5,0,0,3,11,3100,640,1990,0,98166,47.4549,-122.363,710.0,136.9,3.7
3,1.0,1.0,0,0,4,7,1020,340,1980,0,98056,47.4901,-122.185,230.0,9.3,1.4
3,1.0,1.0,0,0,3,6,1210,0,1941,0,98126,47.531,-122.373,430.0,5.2,1.2
5,4.25,2.0,0,4,3,11,4610,0,2004,0,98075,47.5878,-121.969,1169.0,13.3,4.6
3,1.0,1.5,0,0,4,7,860,0,1927,0,98115,47.6942,-122.315,397.0,6.4,0.9
3,2.5,2.0,0,0,3,8,2250,0,2003,0,98125,47.7174,-122.308,595.0,8.3,2.2
3,1.75,1.0,0,0,4,8,1330,700,1976,0,98027,47.5217,-122.05,485.0,10.1,2.0
5,2.5,1.5,0,1,4,8,2310,950,1950,0,98155,47.7587,-122.274,755.0,24.3,3.3
3,1.0,1.0,0,0,4,7,920,920,1953,0,98166,47.455,-122.35,185.0,8.1,1.8
3,1.0,1.0,0,0,4,7,920,920,1953,0,98166,47.455,-122.35,340.0,8.1,1.8
4,2.75,2.0,0,0,3,7,2000,0,1997,0,98038,47.3629,-122.026,236.0,5.8,2.0
4,2.5,2.0,0,0,3,9,2810,0,1992,0,98072,47.7441,-122.173,550.0,7.5,2.8
3,2.0,1.0,0,0,5,7,980,800,1925,0,98103,47.6794,-122.351,680.0,5.7,1.8
4,2.5,2.0,0,0,3,9,2540,0,1997,0,98075,47.5855,-122.031,630.0,8.7,2.5
3,2.0,1.0,0,1,5,7,1170,1170,1971,0,98118,47.54,-122.267,560.0,3.5,2.3
3,2.0,1.0,0,2,3,7,740,740,1943,0,98146,47.5081,-122.385,385.0,6.6,1.5
3,2.25,3.0,0,0,3,7,1358,0,2007,0,98133,47.7052,-122.346,280.0,1.1,1.4
3,2.5,1.0,0,0,4,7,1180,570,1979,0,98042,47.3746,-122.149,225.0,7.5,1.8
4,1.75,2.0,0,0,3,8,1230,600,1990,0,98040,47.5449,-122.215,610.0,29.1,1.8
3,2.0,1.0,0,0,5,7,800,370,1947,0,98115,47.6752,-122.281,592.5,6.8,1.2
4,2.75,2.0,0,0,3,10,3170,0,1992,0,98075,47.5774,-122.054,750.0,7.6,3.2
4,1.0,2.0,0,0,3,7,1530,0,1977,0,98042,47.3638,-122.091,164.0,4.9,1.5
2,1.0,1.0,0,0,4,7,1100,0,1947,0,98155,47.7414,-122.315,320.0,8.3,1.1
4,2.5,2.0,0,0,3,8,2030,0,1994,0,98029,47.5692,-122.006,544.0,4.0,2.0
3,1.75,1.0,0,0,5,8,1320,550,1978,0,98058,47.4428,-122.134,345.0,7.5,1.9
3,2.5,2.0,0,0,3,10,3080,0,1990,0,98038,47.3752,-122.029,539.5,12.5,3.1
4,1.75,1.0,0,0,4,7,1600,880,1968,0,98027,47.4722,-122.001,420.0,60.5,2.5
2,1.0,1.0,0,0,1,6,910,0,1926,0,98155,47.7712,-122.299,305.0,22.7,0.9
2,1.0,1.0,0,0,3,6,810,0,1955,0,98133,47.7317,-122.343,229.0,5.1,0.8
5,3.5,2.0,0,0,3,11,3990,0,2001,0,98059,47.5198,-122.156,1068.0,9.9,4.0
3,2.25,3.0,0,0,3,8,1430,0,2005,0,98103,47.6917,-122.341,397.5,1.4,1.4
4,2.0,2.0,0,0,4,6,2190,0,1928,0,98033,47.6944,-122.175,540.0,8.4,2.2
4,2.5,2.0,0,0,3,8,2290,0,1985,0,98008,47.6353,-122.124,650.0,10.2,2.3
6,4.0,2.0,1,4,3,8,2840,180,1942,1983,98144,47.5924,-122.287,1900.0,13.2,3.0
2,1.75,2.0,0,2,3,9,1890,370,2005,0,98014,47.6359,-121.94,649.0,281.0,2.3
5,2.0,1.5,0,0,4,7,1620,400,1936,0,98178,47.4891,-122.263,287.5,68.0,2.0
4,2.75,1.0,0,2,4,8,1310,1310,1949,0,98117,47.6829,-122.4,815.0,4.7,2.6
2,2.5,2.0,0,0,3,10,2830,0,2001,0,98074,47.6481,-122.081,795.0,8.6,2.8
3,1.75,1.0,0,0,4,8,1200,500,1976,0,98027,47.5192,-122.046,502.8,9.8,1.7
2,1.0,1.0,0,0,3,6,1110,0,1944,0,98178,47.4962,-122.242,222.9,6.4,1.1
4,3.0,1.0,0,0,3,8,1450,700,1969,0,98023,47.3268,-122.388,400.0,64.7,2.2
4,2.5,2.0,0,0,3,9,2650,0,1994,0,98052,47.6278,-122.108,728.0,13.7,2.6
5,3.5,2.0,0,0,3,10,3870,0,1994,0,98053,47.6403,-121.992,850.0,65.6,3.9
4,2.75,2.0,0,0,3,8,2530,0,1998,0,98019,47.7356,-121.959,525.0,17.9,2.5
3,1.0,1.5,0,0,5,7,1450,0,1910,0,98055,47.4299,-122.199,257.0,7.8,1.4
3,2.5,2.0,0,0,3,8,2200,0,2009,0,98118,47.5418,-122.287,433.5,3.4,2.2
4,1.75,1.0,0,0,4,7,1290,600,1969,0,98001,47.2901,-122.279,315.0,9.6,1.9
3,1.75,1.0,0,0,3,7,1100,430,1977,0,98052,47.6949,-122.119,500.0,14.6,1.5
3,1.5,1.0,0,0,3,7,1590,0,1956,0,98028,47.7394,-122.252,300.0,8.9,1.6
4,2.5,2.0,0,0,3,8,2690,0,1985,0,98074,47.6449,-122.059,645.0,18.7,2.7
3,1.0,1.0,0,0,3,7,990,0,1972,0,98042,47.3422,-122.089,222.5,10.1,1.0
3,1.75,1.0,0,0,4,7,1080,220,1976,0,98056,47.5026,-122.172,275.0,8.1,1.3
3,1.5,1.5,0,0,4,8,1720,0,1909,0,98118,47.5284,-122.265,498.0,6.6,1.7
3,1.75,1.0,0,0,3,7,2080,0,1958,0,98033,47.7018,-122.189,800.0,75.8,2.1
3,2.5,2.0,0,0,3,8,1840,0,1994,0,98003,47.267,-122.312,297.0,8.2,1.8
5,3.5,2.0,0,3,3,9,2560,1450,1997,0,98178,47.4928,-122.229,625.0,6.0,4.0
4,2.5,2.0,0,0,3,9,3560,0,2003,0,98029,47.5593,-122.016,770.0,6.2,3.6
3,2.25,1.5,0,0,3,8,1540,100,1930,0,98115,47.6793,-122.319,517.0,4.6,1.6
1,1.0,1.0,0,0,5,5,530,0,1941,0,98103,47.6946,-122.357,238.0,6.4,0.5
3,1.0,1.0,0,0,3,7,1140,850,1946,0,98168,47.4778,-122.288,234.6,15.4,2.0
3,2.25,1.0,0,1,3,7,1160,530,1973,0,98003,47.3505,-122.305,230.5,7.2,1.7
5,2.5,1.5,0,0,4,7,1620,1050,1920,0,98125,47.7015,-122.301,585.0,16.8,2.7
4,1.75,1.5,0,0,5,7,1450,480,1924,0,98105,47.6604,-122.324,733.0,3.9,1.9
2,1.0,1.0,0,0,3,7,810,0,1952,0,98107,47.6631,-122.365,358.0,3.9,0.8
3,1.75,1.0,0,0,3,7,1050,500,1927,0,98117,47.6817,-122.36,530.0,3.7,1.6
4,2.5,2.0,0,0,3,8,2640,0,1999,0,98188,47.4485,-122.278,377.5,10.7,2.6
4,2.5,2.0,0,0,3,7,2320,0,2006,0,98065,47.5406,-121.887,475.0,10.0,2.3
3,1.75,1.0,0,0,3,7,2170,0,2008,0,98092,47.2881,-122.086,399.0,73.6,2.2
3,2.0,1.0,0,0,5,7,1040,1040,1926,0,98116,47.5791,-122.392,660.0,5.8,2.1
5,2.25,1.0,0,0,4,7,1080,990,1958,0,98008,47.6095,-122.122,400.0,10.5,2.1
2,1.0,1.0,0,0,4,7,800,0,1944,0,98107,47.6639,-122.364,440.0,4.8,0.8
4,2.25,1.0,0,0,4,8,1270,770,1977,0,98042,47.3849,-122.163,366.4,14.4,2.0
4,2.5,2.0,0,0,3,9,2830,0,1993,0,98011,47.742,-122.208,627.2,10.7,2.8
3,1.75,1.0,0,0,3,6,1100,380,1920,1985,98117,47.6985,-122.364,376.0,7.6,1.5
3,2.25,1.0,0,0,3,7,1280,530,1978,0,98023,47.2976,-122.377,162.0,6.8,1.8
3,2.75,2.5,0,0,3,8,1970,0,1924,1994,98103,47.663,-122.335,780.0,2.6,2.0
4,2.5,1.5,0,0,3,8,1520,1130,1905,2013,98116,47.5866,-122.389,705.0,4.3,2.6
4,2.5,1.0,0,2,4,9,1820,1000,1972,0,98003,47.3426,-122.321,450.0,15.2,2.8
3,2.75,1.0,0,0,3,7,1000,400,1981,0,98056,47.5095,-122.193,311.0,7.9,1.4
3,2.5,2.0,0,0,3,8,1580,0,1985,0,98029,47.5692,-122.021,485.0,6.1,1.6
3,2.5,2.0,0,0,4,8,1800,0,1987,0,98072,47.7558,-122.142,485.0,11.0,1.8
5,3.75,2.0,0,0,3,8,2640,720,1963,1999,98118,47.558,-122.277,725.0,6.0,3.4
3,1.0,1.0,0,0,4,6,1510,0,1975,0,98001,47.2649,-122.285,185.0,17.0,1.5
4,4.25,2.0,0,0,3,10,4285,0,2013,0,98004,47.6332,-122.199,1890.0,9.3,4.3
3,2.25,2.0,0,0,4,7,1610,0,1990,0,98042,47.3713,-122.091,260.0,7.4,1.6
4,2.5,2.0,0,0,3,8,2470,0,2004,0,98038,47.3457,-122.041,356.0,5.1,2.5
3,1.0,1.0,0,0,3,6,1200,0,1977,0,98030,47.3746,-122.183,225.2,7.2,1.2
3,1.0,1.0,0,0,4,7,1260,0,1949,0,98117,47.7,-122.375,445.0,8.9,1.3
2,1.0,1.0,0,0,4,6,920,0,1914,0,98118,47.5484,-122.278,356.0,4.1,0.9
5,2.75,1.0,0,0,4,7,1440,1100,1953,0,98040,47.5875,-122.24,760.2,8.2,2.5
2,2.0,1.0,0,0,3,8,1870,0,2005,0,98053,47.7142,-122.033,572.0,5.1,1.9
3,2.25,1.5,0,2,4,9,1810,1250,1930,0,98144,47.579,-122.284,970.0,10.0,3.1
4,2.5,2.0,0,0,3,8,1950,0,1994,0,98038,47.3817,-122.035,348.4,8.6,2.0
3,1.5,2.0,0,0,4,8,1730,0,1983,0,98072,47.7499,-122.111,535.5,40.2,1.7
5,2.5,1.0,0,2,3,8,1620,950,1956,0,98125,47.7216,-122.282,710.0,9.6,2.6
3,1.75,1.0,0,0,4,7,1140,350,1947,0,98004,47.584,-122.198,745.0,9.8,1.5
4,2.5,2.0,0,0,3,7,2040,0,1996,0,98146,47.4973,-122.341,355.0,8.3,2.0
4,2.5,2.0,0,0,3,8,2690,0,2004,0,98042,47.3666,-122.119,333.0,5.5,2.7
3,2.5,2.0,0,0,4,7,1610,0,1993,0,98038,47.349,-122.036,282.0,6.0,1.6
3,2.0,1.5,0,0,4,8,1410,1110,1906,0,98119,47.6365,-122.361,840.5,5.4,2.5
3,1.75,1.0,0,0,4,7,1550,0,1959,0,98008,47.6136,-122.121,432.0,8.1,1.6
3,1.0,1.0,0,2,4,9,900,900,1927,0,98126,47.5672,-122.372,625.0,4.8,1.8
3,1.0,1.0,0,0,4,7,1170,0,1948,0,98168,47.4941,-122.312,210.0,6.1,1.2
2,1.0,1.0,0,0,3,6,900,0,1979,0,98001,47.2616,-122.251,174.0,13.5,0.9
4,2.0,1.0,0,0,4,8,1730,1070,1977,0,98052,47.6869,-122.126,740.0,8.5,2.8
3,1.75,1.5,0,0,4,7,1830,0,1909,0,98115,47.676,-122.308,518.0,4.5,1.8
3,1.75,1.0,0,0,4,7,940,440,1915,0,98103,47.6652,-122.338,539.0,3.2,1.4
3,2.75,1.0,0,0,3,8,1530,460,1978,0,98027,47.532,-122.05,575.0,9.6,2.0
2,1.75,2.0,0,0,3,9,780,390,2010,0,98102,47.6192,-122.316,530.0,1.0,1.2
4,1.75,1.5,0,0,4,7,1400,0,1935,0,98031,47.4153,-122.184,242.0,54.0,1.4
4,2.5,1.0,0,0,4,8,1770,850,1962,0,98004,47.5876,-122.193,1030.0,11.2,2.6
3,1.0,1.0,0,0,3,7,880,0,1978,0,98198,47.3837,-122.307,230.0,7.5,0.9
4,2.5,1.0,0,0,3,8,1460,800,1965,0,98055,47.4645,-122.196,350.0,7.5,2.3
3,1.0,1.0,0,0,3,6,1300,0,1958,0,98033,47.6829,-122.195,595.0,11.5,1.3
3,1.75,1.0,0,0,3,8,1450,0,1983,0,98052,47.7222,-122.108,440.0,6.8,1.4
3,1.0,1.0,0,0,3,7,1110,0,1904,0,98109,47.6461,-122.357,550.0,6.0,1.1
4,2.25,1.0,0,1,3,9,1470,420,1963,0,98112,47.6316,-122.303,940.0,5.9,1.9
3,1.5,2.0,0,0,3,8,940,160,2007,0,98144,47.5927,-122.306,375.0,1.8,1.1
2,1.5,1.0,0,0,3,7,1070,280,1939,0,98199,47.6511,-122.405,567.5,4.6,1.4
3,2.5,1.0,0,0,5,8,1510,1510,1968,0,98029,47.5529,-122.026,735.0,50.8,3.0
2,1.0,1.0,0,0,3,6,730,0,1928,0,98146,47.4943,-122.337,114.0,5.2,0.7
2,1.0,1.0,0,0,4,7,1010,380,1913,0,98119,47.6422,-122.36,608.0,3.6,1.4
3,1.5,1.5,0,0,3,7,2170,540,1980,0,98053,47.6522,-121.966,442.5,47.4,2.7
4,2.0,1.0,0,0,3,7,1110,420,1981,0,98133,47.7336,-122.339,381.8,5.2,1.5
3,2.0,1.0,0,0,5,7,1340,830,1919,0,98116,47.571,-122.391,330.0,4.0,2.2
2,1.0,1.0,0,0,3,7,790,0,1973,0,98034,47.7351,-122.178,90.0,2.6,0.8
2,1.75,1.0,0,0,4,6,1160,0,1941,0,98106,47.5509,-122.366,312.0,8.6,1.2
3,1.0,1.0,0,0,4,7,1080,0,1955,0,98155,47.777,-122.307,339.0,8.1,1.1
3,1.75,1.0,0,0,4,8,2190,0,1967,0,98023,47.3098,-122.381,313.0,8.0,2.2
3,2.5,2.0,0,0,3,8,2030,0,1988,0,98027,47.5654,-122.092,618.1,6.5,2.0
3,2.25,2.0,0,0,3,8,2480,0,1979,0,98058,47.4543,-122.125,325.0,8.8,2.5
4,1.0,1.0,0,0,3,7,1120,1120,1966,0,98146,47.5089,-122.346,242.0,7.6,2.2
2,1.5,1.0,0,0,3,7,860,790,1978,0,98133,47.7772,-122.357,364.0,7.3,1.6
3,1.75,1.5,0,2,5,7,1450,250,1925,0,98126,47.5643,-122.38,545.0,5.8,1.7
3,2.5,2.0,0,0,3,10,2790,0,1988,0,98023,47.3043,-122.343,445.0,16.2,2.8
4,2.75,2.0,0,3,4,9,3010,0,1980,0,98034,47.7005,-122.232,1085.5,10.8,3.0
4,2.5,1.0,0,0,3,8,1290,1260,1964,0,98007,47.6208,-122.141,660.0,10.0,2.6
4,2.5,1.0,0,0,3,10,2880,0,1989,0,98052,47.6911,-122.054,845.0,35.6,2.9
4,2.0,1.0,0,0,3,6,1060,1030,1907,0,98144,47.5893,-122.299,417.0,4.0,2.1
2,1.0,1.0,0,0,4,5,740,0,1952,0,98056,47.4934,-122.173,213.8,5.2,0.7
2,1.75,1.0,0,0,4,7,960,0,1946,0,98136,47.5551,-122.396,400.0,6.2,1.0
4,3.5,2.0,0,0,5,8,2100,0,2005,0,98133,47.7076,-122.356,760.0,7.6,2.1
4,2.5,2.0,0,0,3,9,2540,0,2003,0,98199,47.6451,-122.387,990.0,5.9,2.5
3,1.75,1.0,0,0,5,8,1650,0,1963,0,98005,47.6118,-122.169,710.0,10.2,1.6
1,0.75,1.0,0,0,4,6,770,0,1910,0,98126,47.5565,-122.377,315.0,4.6,0.8
4,2.5,1.0,0,0,5,8,1500,780,1977,0,98056,47.5392,-122.186,515.0,14.8,2.3
3,2.0,1.0,0,0,5,7,970,690,1922,0,98116,47.5741,-122.414,638.0,3.7,1.7
4,2.0,1.5,0,0,4,7,1160,860,1946,0,98125,47.7307,-122.297,370.0,8.1,2.0
3,1.0,1.0,0,0,3,7,970,0,1968,0,98001,47.3251,-122.268,184.0,14.8,1.0
3,2.5,2.0,0,0,3,8,2480,0,2002,0,98053,47.6313,-122.008,583.8,6.6,2.5
3,1.0,1.0,0,0,3,7,1250,0,1968,0,98059,47.5074,-122.163,309.5,7.3,1.2
4,4.0,2.0,0,0,3,12,4430,0,1998,0,98005,47.6422,-122.157,1960.0,31.4,4.4
1,1.0,1.0,0,0,3,7,740,0,1923,0,98118,47.5519,-122.292,299.0,5.0,0.7
2,1.0,1.0,0,0,3,6,710,0,1943,0,98178,47.4903,-122.245,215.0,7.2,0.7
4,2.0,1.0,0,0,3,8,1820,150,1961,0,98166,47.479,-122.356,410.0,10.5,2.0
2,1.0,1.0,0,0,3,7,820,0,1939,0,98199,47.6494,-122.395,478.0,6.0,0.8
2,1.0,1.0,0,0,4,7,1000,0,1918,0,98136,47.5474,-122.388,431.0,6.5,1.0
4,2.5,2.0,0,0,3,9,3080,0,1997,0,98053,47.6325,-121.97,635.0,35.4,3.1
5,2.25,2.0,0,0,4,8,2410,0,1973,0,98006,47.5434,-122.175,648.0,12.0,2.4
3,2.5,2.0,0,0,3,9,2370,0,1993,0,98056,47.5345,-122.179,640.0,11.2,2.4
5,4.5,2.0,0,0,3,10,3450,1240,1995,0,98006,47.5539,-122.108,932.8,6.7,4.7
2,2.0,1.0,0,0,3,8,2280,0,2002,0,98053,47.7103,-122.027,835.0,6.8,2.3
2,1.75,1.0,0,0,3,7,1030,500,1942,0,98199,47.6465,-122.395,469.8,7.0,1.5
5,3.5,2.0,0,0,4,7,3610,0,1989,0,98014,47.6832,-121.907,587.0,52.6,3.6
3,2.0,1.0,0,0,5,7,990,750,1923,0,98119,47.6448,-122.358,677.9,3.6,1.7
4,3.0,1.0,0,4,4,9,2100,1500,1976,0,98008,47.5866,-122.116,1075.0,9.2,3.6
4,3.0,1.5,0,0,3,7,1750,1380,1953,0,98115,47.6811,-122.283,671.0,5.7,3.1
5,3.25,2.0,0,0,3,9,3940,0,2007,0,98065,47.5435,-121.888,695.0,9.8,3.9
4,2.0,1.0,0,0,3,6,1100,1100,1944,0,98168,47.481,-122.292,205.0,13.3,2.2
4,1.0,1.5,0,0,4,7,1510,0,1955,0,98155,47.761,-122.307,350.0,7.2,1.5
3,1.75,2.0,0,0,4,7,1560,0,1980,0,98059,47.4779,-122.161,360.0,7.9,1.6
4,2.25,2.0,0,0,3,7,1870,0,2008,0,98038,47.3657,-122.021,314.0,4.2,1.9
3,2.25,1.0,0,0,3,8,1690,380,1979,0,98042,47.3551,-122.148,300.0,7.2,2.1
2,1.75,1.0,0,0,3,7,830,830,1981,0,98155,47.7661,-122.306,452.0,11.7,1.7
3,2.5,1.0,0,0,3,7,2010,0,1978,0,98014,47.6262,-121.96,495.5,57.9,2.0
3,1.0,1.0,0,0,4,7,1410,0,1961,0,98092,47.3199,-122.1,288.0,40.5,1.4
3,1.75,1.0,0,0,4,7,1820,0,1967,0,98003,47.3352,-122.307,227.5,7.2,1.8
3,2.5,2.0,0,0,4,8,2560,0,1989,0,98014,47.6916,-121.916,471.0,16.4,2.6
4,2.75,2.0,0,2,3,8,2450,0,2010,0,98027,47.5471,-122.016,735.0,4.2,2.4
7,2.75,1.5,0,0,5,7,2010,1100,1914,0,98105,47.6684,-122.319,730.0,4.4,3.1
3,2.5,2.0,0,0,4,8,2210,0,1985,0,98058,47.4377,-122.132,412.0,7.0,2.2
4,2.5,2.0,0,0,3,9,2630,0,2008,0,98065,47.5222,-121.874,589.5,6.3,2.6
7,1.0,1.0,0,0,3,7,1550,800,1962,0,98118,47.5432,-122.277,291.0,8.6,2.4
